ID	Gene description	Gene_symbol_1	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000174586	zinc finger protein 497	ZNF497	V$ZNF497_02	0.14583333333333334	0.0421179302045728	3.4625000000000004	0.8863	0.02158644156380863	NaN		zinc finger protein 497	ZNF497	162968	3.092056915	0.269588	11	0.117759	8	0.038233	2	0.213345	11	10.16823767	0.536763513	1.407703623	0.647356865	0.446006817	0.762089118	3.561859493	0.266311	11	0.182584	7	0.416241	22	0.149468	9	3.41038843	3.1225192	2.81336919	3.36180462	3.39094611	3.20026099	3.62902158	3.10875263	NM_001207009,NM_198458	1.719998633	0.273141251	1.719998633	ZNF497
ENSG00000175395	zinc finger protein 25	ZNF25	V$ZNF25_02	0.14583333333333334	0.05415162454873646	2.693055555555556	0.8909	0.04725722111244555	NaN		zinc finger protein 25	ZNF25	219749	8.293979869	4.884282	225	4.696736	410	4.982415	308	4.780336	312	233.9769806	7.48E-10	-2.031798876	0.157677866	8.79E-11	-6.48637394	7.267661415	2.363794	124	2.412438	116	2.881466	194	3.151056	219	7.96462589	8.19324662	8.01576299	8.16268156	7.45393511	7.42516705	7.58453031	7.54351326	NM_001329647,NM_001329648,NM_001329649,NM_001329650,NM_001329651,NM_001329652,NM_001329653,NM_001329654,NM_001329655,NM_001329656,NM_001329657,NM_001329658,NM_001329659,NM_001329660,NM_001329661,NM_001329662,NM_001329663,NM_001329664,NM_145011,NR_138062,NR_138063,NR_138064,NR_138065,NR_138066,NR_138067,NR_138068,NR_138069	9.237487471	0.111103637	-9.237487471	ZNF25
ENSG00000175592	FOS-like antigen 1	FOSL1	V$AP1_01,V$AP1_Q4_01,V$AP1_Q6_01,V$FOSL1_02,V$FOSL1_03,V$FOSL1_05,V$FOSL1_09,V$FOSL1_11,V$FOSL1_12,V$FRA1_Q5,V$FRA1_Q6,V$FRA1_Q6_01,V$JUNBFRA1_01,V$JUNDFRA1_01,V$JUNFRA1_01	1.3819444444444442	1.049338146811071	2.6424383603079042	0.8959133333333332	0.018600697695812175	38.48191501483579	P15407	AP-1 transcription factor subunit,FOS like 1	FOSL1	8061	8.688905194	11.283049	211	20.751958	617	11.948507	289	23.314	542	1486.040805	8.58E-9	6.201601787	0.432397367	1.14E-9	6.088475773	11.32158672	99.429905	1837	70.632211	1203	95.097218	2323	220.199714	6222	8.98584742	9.47789946	9.02020063	9.56114082	10.66492105	10.30007928	10.62630718	11.42205657	NM_001300844,NM_001300855,NM_001300856,NM_001300857,NM_005438,NR_125339	8.762263011	0.300456802	8.762263011	FOSL1
ENSG00000175745	nuclear receptor subfamily 2, group F, member 1	NR2F1	V$COUPDR1_Q6,V$COUPTF_Q6,V$COUP_01,V$DR1_Q3,V$NR2F1_02,V$NR2F1_05,V$NR2F1_06,V$NR2F1_07,V$NR2F1_09,V$NR2F1_10,V$NR2F1_11,V$NR2F1_13	3.435763888888889	2.811371841155234	1.6971577652117418	0.780125	0.02263617810928341	NaN		nuclear receptor subfamily 2 group F member 1	NR2F1	7025	9.405585024	14.25268	593	11.065079	744	13.894788	746	11.35185	599	414.7679015	3.54E-34	-4.499793017	0.173555902	7.25E-36	-12.50236155	7.24152864	4.001112	162	3.065707	117	3.441985	183	2.548613	156	9.06758382	8.96333713	9.04425473	8.98388059	7.93428167	7.72293755	7.82106123	7.5931004	NM_005654	43.99632423	0.049187209	-43.99632423	NR2F1
ENSG00000175832	ets variant 4	ETV4	V$GCM1ETV4_01,V$HOXD12ETV4_01,V$PEA3_05,V$PEA3_08,V$TFAP4ETV4_01	3.95	3.2226233453670274	2.36591746974564	0.76608	0.010959527432885027	NaN		ETS variant 4	ETV4	2118	8.431011337	15.754362	346	9.451476	333	15.10329	418	7.503153	259	637.2235334	7.46E-14	2.694178028	0.182974682	5.52E-15	7.814442781	9.860021424	37.62029	891	33.534452	755	35.995525	1091	31.955372	1101	8.90612346	8.61707938	8.85365673	8.60913442	9.68886595	9.562515	9.62160413	9.47281753	NM_001079675,NM_001261437,NM_001261438,NM_001261439,NM_001986	9.187213524	0.155543363	9.187213524	ETV4
ENSG00000176371	zinc finger and SCAN domain containing 2	ZSCAN2	V$ZSCAN2_06	1.2083333333333335	0.7942238267148015	1.5214015151515152	0.8107	0.005886178618882647	NaN		zinc finger and SCAN domain containing 2	ZSCAN2	54993	7.117426818	3.377887	121	2.992441	148	3.843433	179	2.288853	104	91.96190728	3.04E-10	-3.108615325	0.246868744	3.4E-11	-6.628105593	5.494083785	1.075591	38	2.101047	45	1.729615	58	1.234065	42	6.82881079	6.71205643	6.95125721	6.61521914	5.91027847	6.04228657	6.00495776	5.68671963	NM_001007072,NM_017894,NM_181877	11.16316889	0.145419553	-11.16316889	ZSCAN2
ENSG00000177045	SIX homeobox 5	SIX5	V$SIX5_02	0.4583333333333333	0.27677496991576417	1.655978260869565	0.8847	0.038262252067889725	NaN		SIX homeobox 5	SIX5	147912	8.292314515	9.464231	352	3.82229	230	9.604321	461	3.839079	181	302.8875422	0.841095457	-1.072601569	0.37100199	0.785203966	-0.272543737	8.191190674	9.169676	330	5.580421	189	8.613879	409	4.894507	268	8.50839072	7.87239996	8.5219741	7.87287086	8.41676827	7.97547125	8.36384822	7.87458465	NM_175875	0.272559115	0.371016178	-0.272559115	SIX5
ENSG00000177508	iroquois homeobox 3	IRX3	V$IRX3_07	0.125	0.030084235860409144	4.155	0.9065	0.020386536712130483	NaN		iroquois homeobox 3	IRX3	79191	7.047647406	4.692886	121	3.67946	154	4.26072	142	3.258662	107	323.5912942	3.68E-46	3.891929633	0.134638857	4.97E-48	14.56106859	9.008105287	19.805986	494	17.436686	409	17.755791	583	17.133411	650	7.60453868	7.53215722	7.53490557	7.44720975	8.74984202	8.60085171	8.64820015	8.5891294	NM_024336	30.4461443	0.064391007	30.4461443	IRX3
ENSG00000177606	jun proto-oncogene	JUN	V$AP1_01,V$AP1_02,V$AP1_Q4_01,V$AP1_Q6_01,V$BATFJUN_01,V$FOSJUN_02,V$JUNBJUN_01,V$JUNFOSB_01,V$JUNFRA1_01,V$JUNFRA2_01,V$JUN_03,V$JUN_04,V$JUN_06,V$JUN_08,V$JUN_09	2.033333333333333	1.622141997593261	2.2814152486070585	0.8630866666666667	0.028857325743522493	44.46251991891073	P05412	AP-1 transcription factor subunit,Jun proto-oncogene	JUN	3725	10.69032867	11.546902	428	53.936218	3235	11.209817	537	54.47953	2560	1320.282687	0.281549501	-1.672221872	0.583165716	0.203385617	-1.271964827	9.948639769	18.508608	665	30.817896	1041	18.260536	863	28.997019	1583	9.51122478	10.95592017	9.4903158	10.96094915	9.81710333	10.21395766	9.80478766	10.16384211	NM_002228	0.881254278	0.841628709	-0.881254278	JUN
ENSG00000177732	SRY (sex determining region Y)-box 12	SOX12	V$SOX12_06,V$SOX_Q6	0.10416666666666666	0.018050541516245487	5.770833333333333	0.90615	0.027358811354187412	NaN		SRY-box 12	SOX12	6666	9.429412856	13.626999	708	8.051853	677	12.267472	823	7.589863	500	548.9505509	3.06627E-4	-1.688918038	0.193214566	9.11E-5	-3.913262497	8.673832625	7.640775	385	7.267003	344	7.220546	479	6.196231	475	9.46961474	9.13018227	9.37559476	9.07576842	8.90815445	8.83943654	8.86125637	8.71650079	NM_006943	3.981091547	0.189792227	-3.981091547	SOX12
ENSG00000178935	zinc finger protein 552	ZNF552	V$ZNF552_01	1.0416666666666667	0.631768953068592	1.648809523809524	0.6779	0.003056449807192123	NaN		zinc finger protein 552	ZNF552	79818	5.997865084	2.271327	60	1.620774	69	1.84856	63	1.746693	59	57.89510883	0.275115208	-1.216379467	0.219584976	0.198114124	-1.286943092	5.697241593	1.716377	44	1.543803	37	1.602423	54	2.241365	87	6.01880617	5.86879886	5.8637807	5.93048349	5.76004037	5.66054041	5.70938899	5.93079446	NM_024762	4.161720193	0.072235392	-4.161720193	ZNF552
ENSG00000181450	zinc finger protein 678	ZNF678	V$ZNF678_02,V$ZNF678_03	0.44791666666666674	0.26173285198555957	1.7552648171500633	0.82455	0.03413550432980683	NaN		zinc finger protein 678	ZNF678	339500	7.472129248	2.978135	238	0.452652	20	2.352747	291	1.446077	121	150.3066804	0.505744786	-1.44265067	0.64698099	0.413806073	-0.817214122	6.943188669	4.053022	113	1.423173	125	0.992456	122	1.45573	140	7.70366135	5.78840933	7.65538239	7.0289312	7.02232572	7.12767979	6.86424849	6.83613723	NM_178549,NR_033184,NR_102302	0.593146181	0.891754168	-0.593146181	ZNF678
ENSG00000181472	zinc finger and BTB domain containing 2	ZBTB2	V$ZBTB2_Q3,V$ZBTB2_Q3_01	2.4999999999999996	1.832129963898917	4.135605436573311	0.9300999999999999	0.012807962295123163	NaN		zinc finger and BTB domain containing 2	ZBTB2	57621	8.522300365	9.109214	330	7.126704	418	8.167939	382	7.031599	323	439.9370222	0.024342487	1.394305898	0.190805232	0.011961411	2.513280718	9.000551354	9.697628	340	15.273477	504	10.648809	492	15.613818	832	8.68784757	8.60325664	8.59862297	8.58848519	8.67976425	9.04130228	8.75788585	9.06319698	NM_020861	10.40907038	0.0459456	10.40907038	ZBTB2
ENSG00000183647	zinc finger protein 530	ZNF530	V$ZNF530_01,V$ZNF530_03	1.1041666666666667	0.7250300842358604	1.5639139237199582	0.8127	0.00856976861649289	NaN		zinc finger protein 530	ZNF530	348327	5.582940306	0.698486	38	0.638167	56	0.475288	34	0.868108	60	56.06639423	0.440157388	1.345954249	0.458109186	0.349453971	0.935648933	6.004501884	0.627579	33	1.816634	60	0.514265	36	2.016784	155	5.61694487	5.6504319	5.37173119	5.88024321	5.49377594	5.94855366	5.36881094	6.34561037	NM_001321981,NM_020880,NR_135923,NR_135924	2.025800247	0.208096321	2.025800247	ZNF530
ENSG00000184271	POU class 6 homeobox 1	POU6F1	V$POU6F1_07,V$POU6F1_08,V$POU6F1_10,V$POU6F1_11,V$POU6F1_14	0.3125	0.197352587244284	4.903559523809524	0.8962600000000001	0.04813339239989199	NaN		POU class 6 homeobox 1	POU6F1	5463	7.011992467	3.11293	144	1.580078	110	2.852587	160	1.656558	89	84.2997099	0.017255903	-3.276198684	0.646842735	0.008127244	-2.646737389	5.304911798	1.527598	66	0.333624	18	1.154133	62	0.077917	7	6.87475114	6.34478997	6.74138017	6.36636447	6.17256117	5.34070044	5.91536047	4.79535115	NM_001330422,NM_001351088,NR_026893,NR_147046,NR_147047,NR_147048,NR_147049,NR_147050,NR_147051,NR_147052	6.393479527	0.267003384	-6.393479527	POU6F1
ENSG00000185022	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	MAFF	V$MAFF_01,V$MAFF_04,V$MAFF_06,V$MAFF_07,V$MAFF_08,V$MAFF_10,V$MAFF_12,V$MAFF_14,V$MAFF_16,V$MAF_Q6_01	0.6645833333333334	0.4398315282791817	3.677598881004838	0.81181	0.023904474839785996	11.7772474677834	Q9ULX9	MAF bZIP transcription factor F	MAFF	23764	8.442769451	8.708595	237	10.652	470	9.085176	321	10.527916	365	429.3904345	0.100113842	1.467191757	0.294765575	0.060619316	1.876261971	8.996679247	22.649137	598	11.808242	293	21.029066	731	11.862188	476	8.39209894	8.67151557	8.42965329	8.66028729	9.14462169	8.55179555	9.07700773	8.55808999	NM_001161572,NM_001161573,NM_001161574,NM_012323	3.739956524	0.148105945	3.739956524	MAFF
ENSG00000185219	zinc finger protein 445	ZNF445	V$ZNF445_03	0.3958333333333333	0.21660649819494585	1.8274305555555554	0.9095	0.0269460572125427	NaN		zinc finger protein 445	ZNF445	353274	8.278508724	2.442637	280	1.60561	297	2.649837	392	1.762438	256	271.6967358	0.023032209	-1.332902834	0.163535614	0.011242999	-2.535054011	7.86344737	1.690719	188	2.024872	211	1.778284	260	1.852726	312	8.26442731	8.02801573	8.33586556	8.10336581	7.90072595	8.01631331	7.93909197	7.94609505	NM_181489	2.926161917	0.141844972	-2.926161917	ZNF445
ENSG00000185670	zinc finger and BTB domain containing 3	ZBTB3	V$ZBTB3_04	0.625	0.3489771359807461	1.790948275862069	0.8691	0.008136372205391526	NaN		zinc finger and BTB domain containing 3	ZBTB3	79842	5.702677472	1.932835	65	0.870939	47	1.364784	59	0.735666	31	47.27077685	0.500286596	-1.21976688	0.346657444	0.408368298	-0.826768481	5.408060813	1.179501	38	0.90432	28	1.52079	65	0.946375	47	5.92857901	5.43054656	5.65539181	5.31387717	5.49175954	5.30600246	5.68313147	5.32861732	NM_024784	1.087125803	0.27100512	-1.087125803	ZBTB3
ENSG00000185730	zinc finger protein 696	ZNF696	V$ZNF696_02	0.8541666666666667	0.5234657039711191	1.6317528735632185	0.7979	0.00774903375036054	NaN		zinc finger protein 696	ZNF696	79943	7.38106736	2.491481	131	2.506681	212	1.891924	128	2.826476	188	126.5968912	9.26E-5	-1.92590049	0.224191172	2.47E-5	-4.217530748	6.434607265	1.254122	64	1.72447	83	1.376932	92	1.592322	123	7.13541488	7.25781217	6.90779654	7.36086131	6.54913996	6.76004418	6.60946353	6.69521141	NM_030895	4.855157721	0.194939104	-4.855157721	ZNF696
ENSG00000185947	zinc finger protein 267	ZNF267	V$ZNF267_03	1.5208333333333333	0.8664259927797834	1.7552951388888889	0.7682	1.0054333826166272E-4	NaN		zinc finger protein 267	ZNF267	10308	7.672541143	5.031562	189	3.17301	192	4.965691	239	3.785131	181	236.4428071	0.136935796	1.320014759	0.234056987	0.087016021	1.711352713	8.070760897	4.747703	176	8.184625	272	5.193023	242	8.330514	448	7.8441955	7.58611908	7.82752266	7.72811774	7.75403691	8.14334808	7.78828459	8.16333503	NM_001265588,NM_003414,NR_049749	3.358819211	0.118559449	3.358819211	ZNF267
ENSG00000186300	zinc finger protein 555	ZNF555	V$ZNF555_01,V$ZNF555_02,V$ZNF555_03	2.0902777777777777	1.6466105094263936	2.461487592823209	0.8755333333333333	0.019472511733254604	NaN		zinc finger protein 555	ZNF555	148254	7.215322187	1.221678	118	1.01179	157	1.401399	173	1.163649	141	111.6825436	2.17552E-4	-1.986473996	0.247420551	6.28E-5	-4.002132826	6.224229462	0.831719	77	0.485456	43	0.916501	112	0.563275	80	6.96631893	6.92248656	7.07586319	7.03287155	6.59345241	6.20453216	6.66900942	6.29409074	NM_001172775,NM_152791	14.52004525	0.068256862	-14.52004525	ZNF555
ENSG00000186350	retinoid X receptor, alpha	RXRA	V$CARRXR_Q2,V$DR1_Q3,V$DR3_Q4,V$FXRIR1_Q6,V$FXRRXRA_02,V$FXRRXR_Q5,V$FXR_Q2,V$LXR_Q6,V$PPARARXRA_01,V$PPARA_02,V$PPARDR1_Q2,V$PPARGRXRA_02,V$PXRRXR_01,V$PXRRXR_02,V$RXRA_05,V$RXRA_06,V$RXRA_07,V$RXRA_14,V$RXRA_16,V$RXRA_18,V$RXRA_20,V$RXRA_21,V$RXRRAR_01,V$T3R_Q6	3.4027777777777772	2.839951865222624	1.7566879228381502	0.8106458333333334	0.028914290432646903	8.112546510434683	P19793	retinoid X receptor alpha	RXRA	6256	10.49218861	21.555925	1491	12.115158	1209	25.525989	2033	11.810474	924	1228.251567	0.164057679	-1.417422155	0.313109513	0.107982564	-1.607327415	9.988923515	18.519318	1107	11.316205	636	18.144965	1427	11.257557	1023	10.57593026	10.09667118	10.62630962	10.07220856	10.27646927	9.84190442	10.25756223	9.84007601	NM_001291920,NM_001291921,NM_002957	1.682146537	0.299180294	-1.682146537	RXRA
ENSG00000186448	zinc finger protein 197	ZNF197	V$ZNF197_01,V$ZNF197_02	0.5833333333333333	0.3249097472924188	7.766355140186914	0.839	0.006097611868278544	NaN		zinc finger protein 197	ZNF197	10168	8.160713065	5.138395	297	1.956631	272	2.925235	323	2.088418	227	244.5278841	0.022178948	-1.41103748	0.194824986	0.010779812	-2.549756684	7.664545809	2.37401	197	2.188967	169	2.175254	238	1.825826	230	8.25099791	7.88609728	8.10202284	7.93453029	7.86732561	7.7660264	7.79669301	7.63259906	NM_001024855,NM_001323293,NM_001323294,NM_001323295,NM_001323296,NM_006991,NR_136582	2.980636968	0.166463498	-2.980636968	ZNF197
ENSG00000188321	zinc finger protein 559	ZNF559	V$ZNF559_01,V$ZNF559_02	1.7083333333333335	1.2123947051744886	3.000833333333333	0.8141499999999999	0.02474057088378392	NaN		zinc finger protein 559	ZNF559	84527	6.583159891	1.566449	54	1.446072	82	2.140451	96	3.286664	144	90.53113482	0.709282744	-1.12215164	0.345788635	0.630633018	-0.480836061	6.412479141	1.692928	59	1.985748	62	3.171797	132	2.128871	110	6.23273918	6.28818084	6.47223183	6.93563885	6.26778832	6.32471429	6.67993193	6.39639442	NM_001202406,NM_001202407,NM_001202408,NM_001202409,NM_001202410,NM_001202411,NM_001202412,NM_032497	0.534789043	0.319155286	-0.534789043	ZNF559
ENSG00000189144	zinc finger protein 573	ZNF573	V$ZNF573_03	0.20833333333333334	0.09626955475330927	2.1640625	0.8246	0.04786341033703661	NaN		zinc finger protein 573	ZNF573	126231	4.047904215	0.723586	22	0.298414	14	0.729657	27	0.055117	2	16.38863125	0.979459286	-1.016729529	0.64929927	0.970593229	-0.03686427	4.021219318	0.286977	8	0.711104	19	0.469081	18	0.551793	23	4.259872	3.80604171	4.23169961	3.31070062	3.69445963	4.15779597	3.94937146	3.99032825	NM_001172689,NM_001172690,NM_001172691,NM_001172692,NM_152360	0.059888381	0.445577201	-0.059888381	ZNF573
ENSG00000196150	zinc finger protein 250	ZNF250	V$ZNF647_03,V$ZNF647_06,V$ZNF647_07	3.3958333333333335	2.5531488166867224	2.4918593747914417	0.7790333333333334	0.0034148810129089255	NaN		zinc finger protein 250	ZNF250	58500	7.630064299	2.580897	184	1.836862	212	2.515942	231	1.720846	156	135.5740627	1.38E-14	-2.696271972	0.178146944	9.55E-16	-8.03250393	6.190831675	0.912216	63	0.789844	52	1.01444	92	0.973561	102	7.44494514	7.27273997	7.4216865	7.21410135	6.55351624	6.4419045	6.62477198	6.57309455	NM_001109689,NM_021061	12.77952979	0.112620155	-12.77952979	ZNF250
ENSG00000196591	histone deacetylase 2	HDAC2	V$HDAC2_02,V$HDAC2_04	0.4166666666666667	0.09025270758122743	4.638755980861244	0.979	5.3359585297837786E-5	294.65620154875535	Q92769	histone deacetylase 2	HDAC2	3066	10.8705484	17.077937	1268	21.441268	2574	18.063638	1730	20.559337	1934	2214.299117	0.058633039	1.365320919	0.210403656	0.032750029	2.135134459	11.31987523	24.674529	1772	36.613109	2474	26.017468	2462	37.486626	4094	10.79964885	11.10119135	10.8429282	11.06158105	11.03855618	11.35103343	11.08352183	11.37426524	NM_001527,NR_033441,NR_073443	2.954822339	0.152065599	2.954822339	HDAC2
ENSG00000196967	zinc finger protein 585A	ZNF585A	V$ZNF585A_02,V$ZNF585A_04	0.9270833333333334	0.631768953068592	2.5585170169026954	0.72705	0.010383261489145552	NaN		zinc finger protein 585A	ZNF585A	199704	7.0261828	1.588841	121	2.576123	119	3.445146	167	4.597934	106	157.6310702	0.042791635	1.418943009	0.221779208	0.022833284	2.276212676	7.530741233	2.370466	176	5.831358	143	5.769013	248	4.176788	196	7.22615657	6.95161613	7.28026915	7.04514772	7.50313309	7.35220471	7.56144707	7.22062363	NM_001288800,NM_152655,NM_199126,NR_110152	3.284929949	0.153597928	3.284929949	ZNF585A
ENSG00000197063	v-maf musculoaponeurotic fibrosarcoma oncogene homolog G (avian)	MAFG	V$MAFG_01,V$MAFG_02,V$MAFG_03,V$MAFG_05,V$MAFG_08,V$MAFG_11,V$MAFG_12,V$MAFG_14,V$MAFG_Q3,V$MAF_Q4,V$MAF_Q6_01,V$TCF11MAFG_01	0.8802083333333334	0.6061973525872442	2.3005634723941935	0.8332416666666665	0.023942292282067474	NaN		MAF bZIP transcription factor G	MAFG	4097	8.306999272	1.880321	107	1.301761	120	8.115156	593	6.08648	437	342.0459689	0.799607188	1.160059602	0.630305225	0.733981798	0.33983366	8.521153559	2.627885	144	9.20717	475	2.927168	212	8.857159	738	7.56202034	7.40866952	8.75257165	8.61481735	7.74576526	8.77174594	7.82807921	8.7389513	NM_002359,NM_032711	0.307266135	0.696966774	0.307266135	MAFG
ENSG00000197363	zinc finger protein 517	ZNF517	V$ZNF517_01,V$ZNF517_02	2.6458333333333335	1.8561973525872442	5.8991781655844155	0.7921499999999999	0.018725516106511613	NaN		zinc finger protein 517	ZNF517	340385	5.682627831	1.723674	48	1.28387	57	1.498008	57	1.067362	41	35.33974996	8.66678E-4	-2.669869025	0.390803624	2.88659E-4	-3.625270805	4.271840861	0.871205	24	0.370268	9	0.891155	32	0.347687	14	5.43165259	5.30579589	5.36995786	5.23557822	4.90735506	4.41299981	4.91374371	4.37447833	NM_001317936,NM_213605,NR_134284,NR_134285	16.74330742	0.084259754	-16.74330742	ZNF517
ENSG00000197905	TEA domain family member 4	TEAD4	V$TEAD4CLOCK_01,V$TEAD4ESRRB_01,V$TEAD4FIGLA_01,V$TEAD4PITX1_01,V$TEAD4SOX15_01,V$TEAD4TCF3_01,V$TEAD4_01,V$TEF3_01	1.59375	1.2755716004813478	1.5341498640790143	0.816325	0.04599676660901592	68.78755542969247	Q15561	TEA domain transcription factor 4	TEAD4	7004	7.687735357	4.487697	88	10.90306	345	5.713838	148	10.308953	258	219.1399604	0.740442289	1.125189553	0.393266162	0.665229414	0.432704564	7.85862463	7.367795	143	13.229069	238	7.86067	201	14.069847	405	7.19057315	8.00408617	7.38099271	7.95897718	7.5206564	7.96522922	7.57125855	8.013703	NM_003213,NM_201441,NM_201443	0.417252814	0.409558108	0.417252814	TEAD4
ENSG00000198026	zinc finger protein 335	ZNF335	V$ZNF335_03	0.5625	0.31889290012033694	1.7639150943396227	0.7959	0.013386258881887167	NaN		zinc finger protein 335	ZNF335	63925	8.696984754	8.218629	408	5.16952	416	7.427644	477	5.239214	330	427.8949128	0.639785055	1.063265654	0.14995167	0.5550538	0.590204135	8.783930893	7.670978	369	8.520054	386	7.485275	474	8.380789	613	8.85927665	8.59215123	8.77532148	8.5986006	8.74042197	8.80198971	8.71908704	8.78969157	NM_022095	0.655412731	0.132658606	0.655412731	ZNF335
ENSG00000198039	zinc finger protein 273	ZNF273	V$ZNF273_01	0.8125	0.4993983152827918	1.6269578313253013	0.9125	0.00955077726002945	NaN		zinc finger protein 273	ZNF273	10793	5.494545832	0.700047	35	0.634481	51	0.871797	56	0.603518	38	53.72270519	0.363696011	1.384318186	0.431911899	0.277356845	1.086276129	5.96258005	0.424996	21	1.758169	79	0.763382	48	1.638841	119	5.53453893	5.55889748	5.68678472	5.52193508	5.19216212	6.14797457	5.53330621	6.09612303	NM_021148,NR_003099	6.179971273	0.075734044	6.179971273	ZNF273
ENSG00000198040	zinc finger protein 84	ZNF84	V$ZNF84_01,V$ZNF84_02,V$ZNF84_03	1.375	1.0268752507019654	1.5592137517667044	0.7525666666666666	0.023759467163180448	NaN		zinc finger protein 84	ZNF84	7637	8.838146486	4.870205	390	3.742943	475	5.404966	558	3.847157	390	374.2447787	3.38746E-4	-1.57361683	0.168301361	1.01747E-4	-3.88638741	8.184007914	3.688467	286	2.806364	202	3.654852	373	3.026498	351	8.73023809	8.60760486	8.82155681	8.6436966	8.43334806	8.17882774	8.42478466	8.23638142	NM_001127372,NM_001289971,NM_001289972,NM_003428	6.845343165	0.095559646	-6.845343165	ZNF84
ENSG00000198105	zinc finger protein 248	ZNF248	V$ZNF248_02	0.8958333333333334	0.5174488567990373	1.7312500000000002	0.701	0.0029139446498458255	NaN		zinc finger protein 248	ZNF248	57209	7.436730451	2.591023	137	3.424674	276	2.67137	177	1.79439	113	139.1523181	0.047566025	-1.65090184	0.324466277	0.025810007	-2.229058592	6.714964836	2.310781	129	1.223572	59	1.220314	86	2.230882	167	7.22997652	7.5438607	7.23157084	6.99178212	7.14719611	6.57866321	6.62609905	6.99275868	NM_001267597,NM_001267605,NM_001267606,NM_001267607,NM_021045	3.188028243	0.226398752	-3.188028243	ZNF248
ENSG00000198205	zinc finger, X-linked, duplicated A	ZXDA	V$ZXDA_02	0.6666666666666666	0.42719614921780985	1.56056338028169	0.9994	0.026428574123384337	NaN		X-linked,duplicated A,zinc finger	ZXDA	7789	7.102112925	2.26145	132	1.409817	133	2.256764	170	1.440569	106	119.3544615	0.163587654	-1.355118667	0.272430566	0.107553421	-1.609287823	6.662787317	1.895877	107	1.132178	60	1.988281	148	1.228484	106	7.12028472	6.84892819	7.11946688	6.85884942	6.91445987	6.49971149	6.95407981	6.56203949	NM_007156	2.859793766	0.15362143	-2.859793766	ZXDA
ENSG00000198517	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	MAFK	V$MAFK_05,V$MAFK_06,V$MAFK_07,V$MAFK_12,V$MAFK_Q3,V$MAF_Q4,V$MAF_Q6_01,V$NFE2_01,V$NFE2_Q6	0.9189814814814815	0.6438026474127557	6.179814789257766	0.8779	0.030139134584072382	NaN		MAF bZIP transcription factor K	MAFK	7975	8.287421989	8.205161	307	5.143059	311	7.216354	349	5.462932	259	350.4736778	0.145995564	1.244083502	0.188107653	0.0939311	1.675015964	8.601808852	10.802378	391	8.343321	284	10.382245	495	7.914974	436	8.49379862	8.22775051	8.38802523	8.27232208	8.66609555	8.41876818	8.63210206	8.37859278	NM_002360	2.625340617	0.119750885	2.625340617	MAFK
ENSG00000204231	retinoid X receptor, beta	RXRB	V$DR3_Q4,V$RXRB_01,V$RXRB_03,V$RXRB_05,V$RXRB_06,V$T3R_Q6	3.152777777777778	2.5601684717208184	2.434570976186793	0.7935500000000001	0.004163372565566245	12.514950778821706	P28702	retinoid X receptor beta	RXRB	6257	9.318701323	17.902359	560	13.397116	682	19.399288	785	12.231219	506	637.2100107	0.981261859	-1.004595201	0.197765484	0.973319635	-0.033445113	9.312542347	20.582144	629	16.169989	461	21.639003	868	15.547807	668	9.36182442	9.24179909	9.43293086	9.1930015	9.42752274	9.18890864	9.46749211	9.10293819	NM_001270401,NM_001291989,NM_021976	0.056137404	0.109712518	-0.056137404	RXRB
ENSG00000205250	E2F transcription factor 4, p107/p130-binding	E2F4	V$E2F4_02,V$E2F4_05,V$E2F4_09,V$E2F4_11,V$E2F_Q2	4.5375	3.937424789410349	2.0375695910475695	0.88626	0.033648475268939056	NaN		E2F transcription factor 4	E2F4	1874	9.579769104	24.832523	582	26.688244	1012	24.345278	737	24.421173	726	765.0037564	0.997780253	-1.000624784	0.227506637	0.996839809	-0.003960723	9.578876802	23.255693	528	36.344265	776	21.075315	630	37.596004	1297	9.5008531	9.68353637	9.48503717	9.60347832	9.38759099	9.73756361	9.30727992	9.76992332	NM_001950	0.009585101	0.0930926	-0.009585101	E2F4
