Gene_ID,Transcript_ID,Gene_Symbol,Description,MCF10A_1_FPKM,MCF10A_2_FPKM,MCF10A_3_FPKM,MCF10A_4_FPKM,MDA_MB.231_1_FPKM,MDA_MB.231_2_FPKM,MDA_MB.231_3_FPKM,MDA_MB.231_4_FPKM,MDA_MB.231.MCF10A.fc,MDA_MB.231.MCF10A.baseMean,MDA_MB.231.MCF10A.lfcSE,MDA_MB.231.MCF10A.stat,MDA_MB.231.MCF10A.raw.pval,MDA_MB.231.MCF10A.bh.pval,MCF10A.mean,MDA_MB.231.mean,N_MCF10A_1,N_MCF10A_2,N_MCF10A_3,N_MCF10A_4,N_MDA_MB.231_1,N_MDA_MB.231_2,N_MDA_MB.231_3,N_MDA_MB.231_4,MCF10A_1_Read_Count,MCF10A_2_Read_Count,MCF10A_3_Read_Count,MCF10A_4_Read_Count,MDA_MB.231_1_Read_Count,MDA_MB.231_2_Read_Count,MDA_MB.231_3_Read_Count,MDA_MB.231_4_Read_Count,sd_mcf10a,zscore,abs_zscore
120103,"NM_001286139,NM_152313",SLC36A4,solute carrier family 36 member 4,7.289659,4.874576,7.256593,5.554331,9.141842,9.925663,9.838156,11.390126,1.390932768,645.0418973,0.136500133,3.487562064,0.000487446,0.001388928,9.077124136,9.550685799,9.25510841,9.04231217,9.25029963,9.14361137,9.38573094,9.42690375,9.44705631,9.55057244,491,531,630,474,596,608,843,1128,0.101093872,4.68437558,4.68437558
80155,NM_057175,NAA15,"N(alpha)-acetyltransferase 15, NatA auxiliary subunit",11.517859,17.500732,11.649453,18.746593,26.178606,56.4534,27.402046,58.721634,2.370200752,2067.605504,0.36072715,3.451387724,0.000557712,0.001569954,10.26087374,11.50593555,10.24985322,10.686053,10.25780032,10.73937474,10.84543056,11.5084118,10.88353667,11.54870141,721,1772,941,1487,1587,3218,2186,5411,0.265851182,4.683303648,4.683303648
8525,"NM_001105540,NM_001199266,NM_001199267,NM_001199268,NM_003646,NM_201532,NM_201533",DGKZ,diacylglycerol kinase zeta,9.431467,11.031587,9.076669,11.094068,18.397288,22.235218,17.432102,22.227056,1.653651087,727.2271586,0.179910246,4.033427116,5.50E-05,0.000192283,9.098019734,9.824097969,9.12812278,9.36429468,9.09001197,9.38781118,9.6174899,9.75698345,9.56789314,9.7559815,388,730,477,591,728,829,906,1334,0.155224586,4.677598139,4.677598139
2517,NM_000147,FUCA1,"fucosidase, alpha-L- 1, tissue",11.196264,4.545867,11.06168,4.107164,36.385696,17.98678,36.306454,16.577477,3.063636026,468.1084576,0.417834235,3.865755301,0.000110746,0.000365944,7.848277514,9.463058584,8.44573283,7.87945153,8.43604466,7.81033964,9.42831618,8.75315059,9.42481076,8.68648691,265,174,338,123,833,387,1093,577,0.345274289,4.676806591,4.676806591
116238,"NM_001160407,NM_138463",TLCD1,TLC domain containing 1,3.135064,4.746891,3.194622,5.712667,12.09191,12.062161,10.923181,13.927786,2.324956912,105.808488,0.277171003,4.391527136,1.13E-05,4.49E-05,5.990019008,7.210020767,6.03939617,6.41349139,6.04170807,6.55106472,6.99238374,6.96323467,6.85484216,6.98196629,36,88,47,83,134,126,150,207,0.261143437,4.671768784,4.671768784
389741,"NR_015363,NR_126044,NR_126045,NR_126046",GLIDR,glioblastoma down-regulated RNA,1.480742,0.251113,1.651159,0.525393,4.066729,3.343429,4.087682,4.032303,3.005673956,46.84411057,0.402142433,3.948075079,7.88E-05,0.000268067,4.555843155,6.132736833,5.25286751,4.62591791,5.24390496,4.70641067,5.80226241,5.63951433,5.8248816,5.80084076,29,13,37,12,63,50,85,98,0.337768214,4.668567416,4.668567416
2222,"NM_001287742,NM_001287743,NM_001287744,NM_001287745,NM_001287747,NM_001287748,NM_001287749,NM_001287750,NM_001287751,NM_001287756,NM_004462",FDFT1,farnesyl-diphosphate farnesyltransferase 1,73.469277,115.681319,71.501612,115.747599,47.478551,33.627594,44.158714,34.861418,-2.804759949,2058.614158,0.279938557,-5.31501383,1.07E-07,6.04E-07,11.56748166,10.07978678,10.97735945,11.5164347,10.95793015,11.5244779,10.54517057,10.26088962,10.48499999,10.28550909,1793,4537,2263,3602,1117,751,1365,1252,0.319281302,-4.659511439,4.659511439
91695,NR_002184,RRP7BP,"ribosomal RNA processing 7 homolog B, pseudogene",1.850242,2.959502,1.317781,2.223516,4.290953,8.318551,4.210127,8.399417,2.513280737,125.7237737,0.378441712,3.513280357,0.00044261,0.001273213,6.159891749,7.491424518,6.32242831,6.76586516,6.10189349,6.54495151,6.89540977,7.43418439,6.87662616,7.44862204,48,124,44,73,108,196,139,320,0.285883142,4.657612059,4.657612059
79188,NM_024334,TMEM43,transmembrane protein 43,74.064812,49.123146,72.931625,48.718513,51.693619,38.576355,50.77132,40.767258,-1.554880471,2403.166111,0.182249135,-3.494138284,0.000475595,0.00135892,11.51429153,10.87742911,11.50398763,11.26634031,11.49088058,11.2553983,11.12737836,10.85969663,11.11107245,10.90620891,2760,2963,3510,2303,1867,1310,2413,2238,0.136758505,-4.6568396,4.6568396
25888,"NM_001006656,NM_001308424,NM_015428",ZNF473,zinc finger protein 473,1.968939,2.80656,2.082534,2.858111,4.93445,7.031894,4.648219,6.634084,2.009244573,254.0544094,0.254512538,3.955220408,7.65E-05,0.000261115,7.398508995,8.406784386,7.40426502,7.78360402,7.42768665,7.797752,8.07348481,8.35296132,8.01719234,8.3088585,104,241,139,193,253,338,312,518,0.216622628,4.654524783,4.654524783
8760,NM_003818,CDS2,CDP-diacylglycerol synthase 2,15.842775,9.192394,16.302423,9.56722,8.157448,6.533736,8.350105,7.003874,-1.947739741,1278.25372,0.20771697,-4.63034347,3.65E-06,1.59E-05,10.72223294,9.760188333,10.68145516,10.3227205,10.70870999,10.35376672,10.04254092,9.83900324,10.06105023,9.89558327,1647,1547,2189,1262,822,619,1108,1073,0.206710259,-4.65407286,4.65407286
100170841,NM_001130677,EPOP,elongin BC and polycomb repressive complex 2 associated protein,1.72878,3.41046,1.857036,2.896309,6.423534,9.526166,6.250803,8.703121,2.590545025,213.3910449,0.314294836,4.369323008,1.25E-05,4.94E-05,6.890937596,8.267262895,6.89894181,7.48770288,6.93998763,7.35888948,7.84128263,8.16105999,7.81668689,8.08240585,63,199,87,133,225,313,288,462,0.29607711,4.648536652,4.648536652
10134,"NM_001139441,NM_001139457,NM_001256447,NM_005745",BCAP31,B-cell receptor-associated protein 31,31.307886,65.65654,52.924286,63.090571,167.110798,142.900146,154.366551,134.297039,2.332428744,2199.59317,0.250275943,4.881943483,1.05E-06,5.06E-06,10.36607942,11.58843753,10.2283073,10.80820234,10.61758649,10.76040071,11.44265596,11.30344803,11.39957341,11.24895437,637,1915,1390,1422,2926,2444,3679,3707,0.262988473,4.647953187,4.647953187
339287,NM_001012241,MSL1,male specific lethal 1 homolog,29.358656,20.400347,27.985781,19.513863,18.717321,20.360842,18.560961,20.152018,-1.44904136,1124.424433,0.12673288,-4.222256871,2.42E-05,9.09E-05,10.37801849,9.842513478,10.38474898,10.1894541,10.34270785,10.14761437,9.93718821,9.97908282,9.92937815,9.97265866,1251,1407,1540,1055,773,791,1009,1265,0.115267483,-4.645759579,4.645759579
22879,"NM_001286639,NM_001286640,NM_014940",MON1B,"MON1 homolog B, secretory trafficking associated",14.723726,9.584729,13.514407,8.553929,8.933489,8.072734,9.818421,7.020837,-1.5512165,441.6018029,0.192182509,-3.295825713,0.000981329,0.002611311,9.068574135,8.435793533,9.07372753,8.87082885,9.00858101,8.77084195,8.63227651,8.52439822,8.70970287,8.37898346,518,577,621,404,322,274,466,367,0.136212003,-4.645556846,4.645556846
55256,"NM_001306077,NM_018269",ADI1,acireductone dioxygenase 1,88.591136,30.174911,97.72272,56.037367,43.129325,44.77476,47.905079,42.731264,-1.974848936,1386.567899,0.198013101,-4.957966395,7.12E-07,3.54E-06,10.84628828,9.864367954,10.78541623,10.43746136,10.83836966,10.45830669,10.06850574,10.0711047,10.14621871,10.03807022,1781,1674,2444,1350,788,769,1149,1186,0.211440922,-4.643946481,4.643946481
578,NM_001188,BAK1,BCL2 antagonist/killer 1,5.186477,9.211557,4.428448,8.865953,24.672623,24.786011,22.598923,24.403456,2.903232922,439.483483,0.30856175,4.983314749,6.25E-07,3.13E-06,7.814116585,9.35295854,7.88719419,8.42011025,7.78085186,8.38513902,9.08808674,9.06199065,9.00700592,9.05116116,127,365,140,275,585,553,705,880,0.331448151,4.642783348,4.642783348
1781,"NM_001271785,NM_001271786,NM_001271787,NM_001271788,NM_001271789,NM_001271790,NM_001320882,NM_001320883,NM_001320884,NM_001378",DYNC1I2,dynein cytoplasmic 1 intermediate chain 2,33.901881,42.844218,35.494665,41.835516,20.73182,31.066889,20.915332,31.038127,-1.758163914,1912.384902,0.2195851,-3.707307907,0.000209474,0.000653549,11.2515142,10.43745672,10.90549249,11.2402268,10.94606947,11.21495661,10.44151224,10.74325884,10.44775166,10.74460567,1639,3350,2216,2565,971,1371,1290,2213,0.175339909,-4.642739275,4.642739275
23788,"NM_001317231,NM_001317232,NM_001317233,NM_014342",MTCH2,mitochondrial carrier 2,22.970944,34.614778,24.062519,24.077372,52.547811,55.554469,58.913101,73.31146,1.91526007,1477.676595,0.220452014,4.252808988,2.11E-05,8.02E-05,9.985277509,10.92314162,10.01030018,10.45599002,10.04690539,10.15331713,10.63392715,10.65196966,10.73614674,10.90346797,673,1636,911,893,1488,1477,2199,3144,0.202220547,4.637827987,4.637827987
5159,NM_002609,PDGFRB,platelet derived growth factor receptor beta,16.9016,5.611006,17.03474,4.964019,3.223341,1.083489,2.784518,1.088107,-6.097934952,517.3160811,0.516996816,-5.045138921,4.53E-07,2.32E-06,9.795733811,7.188050508,9.67029959,8.75964358,9.67962624,8.64853794,8.1177642,7.37323727,8.00708001,7.37314203,1077,579,1402,402,199,63,227,103,0.562378421,-4.636883643,4.636883643
23042,"NM_001285444,NM_001285445,NM_001285447,NM_001285448,NM_001285449,NM_001285450,NM_001324019,NM_001324020,NM_001324021,NM_015027",PDXDC1,pyridoxal dependent decarboxylase domain containing 1,24.732857,29.162239,22.129596,25.568891,17.040972,19.994436,18.303184,12.39048,-1.666525263,1282.07659,0.212654091,-3.46498477,0.000530262,0.001498486,10.64576184,9.909950597,10.33514006,10.62668718,10.36565735,10.62214545,10.08138393,10.18980521,10.13317805,9.79842878,1102,2150,1473,1684,848,940,1190,929,0.158704775,-4.636352267,4.636352267
3712,"NM_001159508,NM_002225",IVD,isovaleryl-CoA dehydrogenase,10.831587,7.533857,10.194955,8.125712,8.509684,8.318339,8.039575,7.65774,-1.30955099,542.1180983,0.118186061,-3.292031481,0.000994665,0.002642814,9.263804651,8.875006191,9.27333324,9.08307504,9.2224785,9.14538125,9.00690567,8.96183175,8.95992137,8.89738315,564,634,686,537,429,395,534,588,0.083872658,-4.635580517,4.635580517
11218,NM_007204,DDX20,DEAD-box helicase 20,6.544404,8.056262,5.823117,7.714391,12.652262,16.933264,12.297837,17.611113,1.779628487,502.7281409,0.218458756,3.806558787,0.000140914,0.000456115,8.498522534,9.330442288,8.55655128,8.83495811,8.4668885,8.79463722,9.03577554,9.2629122,9.01033098,9.30206852,257,511,295,383,480,604,614,1016,0.179525979,4.633979755,4.633979755
22885,"NM_001301015,NM_001301018,NM_001301027,NM_001301028,NM_001345858,NM_001345859,NM_001345860,NM_001345861,NM_014945",ABLIM3,actin binding LIM protein family member 3,96.911889,161.201986,94.01175,170.538122,51.227544,48.161149,49.579114,48.232718,-3.166293444,5244.53965,0.276159622,-6.021137182,1.73E-09,1.27E-08,12.96061938,11.29787255,12.31356388,12.88542918,12.26892316,12.93665429,11.70632326,11.63454116,11.65762104,11.64332564,4573,11919,5610,9895,2297,2035,2842,3318,0.35891421,-4.632713847,4.632713847
1173,"NM_001025205,NM_001311198,NM_004068",AP2M1,adaptor related protein complex 2 mu 1 subunit,189.840618,216.297666,180.015528,211.118226,123.686945,173.375182,126.111681,163.841199,-1.605257728,4562.011876,0.181944359,-3.752822823,0.000174854,0.000554926,12.45681793,11.77405311,12.20888853,12.45164298,12.16334346,12.42578663,11.79096171,12.04103613,11.80561872,11.99585116,4097,7553,5017,5778,2587,3410,3472,5208,0.147396982,-4.632149252,4.632149252
64927,"NM_001288615,NM_001288616,NR_109947",TTC23,tetratricopeptide repeat domain 23,7.02446,3.651731,6.789028,3.320078,2.800774,2.065611,2.310059,2.621084,-2.390929843,201.035583,0.260696024,-4.823900948,1.41E-06,6.62E-06,8.147690452,6.888447865,8.12287033,7.66925576,8.0705417,7.59140287,7.28854298,7.05061832,7.14149314,7.21404176,304,255,370,183,118,83,128,168,0.271972367,-4.630038708,4.630038708
8187,"NM_001099282,NM_001099283,NM_001099284,NM_001324347,NM_001324348,NM_001324349,NM_001324350,NM_001324351,NM_001324352,NM_001324353,NM_005674",ZNF239,zinc finger protein 239,0.793936,1.659553,1.307704,2.448013,3.478172,6.905625,3.454581,7.835338,2.817627869,102.7369486,0.408360971,3.659705975,0.000252505,0.000770105,5.748722946,7.245116684,5.68425063,6.20260177,5.94252888,6.43185022,6.60289958,7.16464305,6.59950141,7.15185225,22,72,45,77,90,168,118,266,0.323255425,4.629137274,4.629137274
83660,NM_015059,TLN2,talin 2,0.17619,0.39702,0.289352,0.344512,0.662914,1.011467,0.678248,1.113777,2.385818792,88.49695864,0.334331124,3.752221617,0.000175274,0.000555973,5.70380434,6.964312014,5.62980951,6.24783764,5.92536754,6.13890987,6.48170109,6.80370567,6.49932298,6.89570838,23,84,49,57,84,120,113,214,0.272327781,4.628641512,4.628641512
51651,"NM_001015509,NM_016077",PTRH2,peptidyl-tRNA hydrolase 2,6.550417,9.716938,13.722888,9.540038,18.333689,25.334047,18.183023,46.591489,2.279101076,425.4857044,0.268433022,4.427416937,9.54E-06,3.86E-05,8.019078461,9.208389314,8.07409647,8.48420366,7.99287846,8.46565783,8.84070151,9.10126596,8.83370505,9.07496276,163,390,188,300,440,572,575,895,0.257126639,4.625389482,4.625389482
56947,"NM_001277061,NM_001277062,NM_001277063,NM_001277064,NM_001277065,NM_001277066,NM_001277067,NM_001277068,NM_020194,NR_102266",MFF,mitochondrial fission factor,46.068532,32.933685,51.349022,33.563959,34.472383,30.241811,32.485185,27.255233,-1.592810493,882.1118132,0.174239961,-3.85430889,0.000116057,0.000382216,10.08166676,9.410633537,9.99556854,9.79803198,10.11197664,9.83799039,9.64833452,9.5048481,9.61645504,9.43295104,950,1061,1402,875,658,535,834,785,0.145094452,-4.624802758,4.624802758
105416157,NR_131157,NKILA,NF-kappaB interacting lncRNA,0.742623,3.430684,0.601262,2.798036,0.139046,0.255532,0.104026,0.183793,-13.44495233,40.25808596,0.703602455,-5.328282627,9.91E-08,5.65E-07,6.226824912,2.490505695,4.62936338,6.04962906,4.48697184,5.84360248,3.78642456,3.98873772,3.68226859,3.82170665,22,161,23,103,4,7,4,8,0.808114976,-4.623499536,4.623499536
114134,NM_052885,SLC2A13,solute carrier family 2 member 13,1.453186,2.073032,1.526989,2.217439,0.970809,0.890386,0.844095,1.142405,-2.229723193,135.5115973,0.256084913,-4.517504003,6.26E-06,2.62E-05,7.548211518,6.3897802,7.04709365,7.46913132,7.08496884,7.52577977,6.68246775,6.59867651,6.58214097,6.7769649,114,262,154,220,74,64,85,132,0.250631679,-4.622046679,4.622046679
23753,NM_022044,SDF2L1,stromal cell derived factor 2 like 1,2.960069,6.982576,2.92166,6.911493,28.313658,12.972438,27.269686,12.480915,3.395477416,142.7814164,0.471595827,3.739673542,0.000184259,0.000582083,6.019557145,7.785873154,6.04460827,6.70580595,6.03039038,6.69436803,7.72382401,7.00325313,7.68708204,6.97274095,29,111,37,86,268,116,339,180,0.382617695,4.616399171,4.616399171
5631,"NM_001204402,NM_002764",PRPS1,phosphoribosyl pyrophosphate synthetase 1,8.242289,15.78664,9.216081,16.349942,29.207835,48.152255,28.624174,55.196947,2.739147959,720.1618102,0.348665891,4.169398939,3.05E-05,0.0001119,8.589118024,10.04332257,8.54676635,9.14497458,8.63292888,9.11889993,9.49244384,9.91214273,9.47074043,10.02053589,196,610,287,465,680,1049,874,1895,0.31512596,4.614677081,4.614677081
92703,"NM_001322955,NM_001322956,NM_001322957,NM_001322958,NM_001322959,NM_001349859,NM_001349862,NM_138391,NR_136530,NR_136531,NR_136532,NR_136533,NR_136534,NR_146285,NR_146286,NR_146287,NR_146288,NR_146289",TMEM183A,transmembrane protein 183A,20.276949,15.170992,14.456905,21.896479,14.329322,10.084122,6.704385,11.847396,-1.931308096,606.5313959,0.286743416,-3.31159594,0.000927654,0.002484537,9.642344367,8.693140828,9.49203816,9.37016146,9.18548475,9.67440194,9.15779194,8.81419677,8.53009964,8.95054814,696,852,633,939,494,315,292,603,0.205708784,-4.614307272,4.614307272
1786,"NM_001130823,NM_001318730,NM_001318731,NM_001379",DNMT1,DNA methyltransferase 1,10.119986,20.051415,9.592551,18.908231,33.191389,82.264598,33.226003,77.494837,3.177392009,2466.618571,0.433295208,3.849207333,0.000118501,0.000389589,10.20562584,11.87358798,10.20687508,10.83361837,10.1556938,10.77691464,11.07154358,11.88013764,11.07531629,11.83117483,617,1972,739,1449,1933,4506,2558,6903,0.36160339,4.612683909,4.612683909
80765,"NM_181900,NR_135013",STARD5,StAR related lipid transfer domain containing 5,5.130538,1.126311,5.60898,1.520567,0.611076,0.718563,0.471496,0.453545,-6.556163986,35.38641908,0.564071172,-4.809414263,1.51E-06,7.08E-06,5.938520957,3.239221119,5.68381629,4.61084404,5.75192688,4.82149093,4.18291787,4.24459037,4.05307114,4.01652449,76,27,105,29,9,10,9,10,0.58535365,-4.611400029,4.611400029
5471,NM_002703,PPAT,phosphoribosyl pyrophosphate amidotransferase,4.343128,6.453569,4.462173,7.332085,9.666355,21.146322,10.283148,21.658714,2.316579032,511.272405,0.364021503,3.329462386,0.000870138,0.002346259,8.268152565,9.480291462,8.25637846,8.66426002,8.27258058,8.76415299,8.82095634,9.48793991,8.87250087,9.51394601,180,432,238,384,387,796,542,1318,0.262916285,4.610360666,4.610360666
8793,NM_003840,TNFRSF10D,TNF receptor superfamily member 10d,19.418678,27.137566,19.616041,27.73835,11.305846,13.957917,11.231641,13.840268,-2.21669138,884.4213493,0.225133619,-5.10100593,3.38E-07,1.76E-06,10.25136849,9.103127655,9.78276483,10.21146145,9.79290024,10.22740461,9.28210241,9.42018668,9.27556221,9.41590382,766,1733,1000,1388,433,502,566,805,0.249303993,-4.605785978,4.605785978
9534,"NM_001278661,NM_001278662,NM_001278663,NM_001278664,NM_001278665,NM_001278677,NM_001278678,NM_203282",ZNF254,zinc finger protein 254,8.495769,3.818727,7.180401,4.066266,2.936075,3.273742,3.42971,3.610622,-1.847678495,251.1206602,0.200507241,-4.417365359,9.99E-06,4.03E-05,8.349434669,7.460100619,8.31209099,7.9620958,8.3270643,8.01228692,7.5702152,7.64060766,7.70083431,7.71313449,318,298,417,249,135,144,211,255,0.193090926,-4.605778583,4.605778583
63915,"NM_001199322,NM_001199323,NM_201280",BLOC1S5,biogenesis of lysosomal organelles complex 1 subunit 5,6.25075,4.314062,7.228423,4.908704,9.758597,9.814892,10.856097,9.747384,1.567166884,272.1649057,0.168199016,3.853523245,0.00011643,0.000383088,7.729028539,8.37576459,7.91284226,7.70467749,8.03066606,7.80341709,8.22115733,8.21368649,8.32677685,8.201189,185,199,276,178,279,269,415,427,0.140489928,4.603433577,4.603433577
8438,"NM_001142548,NM_003579",RAD54L,RAD54 like (S. cerevisiae),0.325361,1.771634,0.332463,1.707199,3.203803,13.315557,3.291133,12.480055,6.225131591,180.5681964,0.709403164,3.718765954,0.000200198,0.000627302,5.641644609,8.28175843,5.60909337,6.61691689,5.602363,6.58381792,6.9167489,8.20220285,6.94211694,8.14258038,12,101,16,76,109,426,148,645,0.574420751,4.596132393,4.596132393
23514,"NM_001080394,NM_001282916,NM_001282919,NR_104581",SPIDR,scaffolding protein involved in DNA repair,15.005431,10.515353,14.750209,12.042383,10.770043,10.83617,10.436064,11.50564,-1.40235238,533.2520933,0.126084191,-3.869231411,0.000109179,0.000361447,9.282515778,8.793607839,9.25930652,9.02526246,9.24085465,9.18696578,8.91971251,8.89549658,8.89161684,8.88537193,563,601,711,572,392,370,499,589,0.10641203,-4.594479939,4.594479939
401320,NR_038889,LOC401320,uncharacterized LOC401320,1.633794,0.603029,2.069386,1.101085,0.535153,0.38986,0.525065,0.471402,-3.177126395,49.01042927,0.378675647,-4.404092255,1.06E-05,4.26E-05,6.221046276,4.549905028,5.95592538,5.31144299,6.16296017,5.75025438,5.1030198,4.91487248,5.07164785,4.98582737,71,43,116,61,23,16,29,30,0.363831981,-4.593167543,4.593167543
22948,"NM_001306153,NM_001306154,NM_001306155,NM_001306156,NM_012073",CCT5,chaperonin containing TCP1 subunit 5,38.287618,70.349714,37.761178,72.731282,130.353591,248.839028,135.567696,249.586326,2.84790796,5575.295393,0.362221023,4.168456346,3.07E-05,0.000112264,11.5007205,13.01067401,11.49403547,12.04797226,11.4819753,12.0673608,12.3877296,12.95893097,12.4214702,12.94028029,1559,4504,1978,3629,4965,8974,6796,14181,0.329026089,4.589160436,4.589160436
152189,"NM_001320308,NM_178868",CMTM8,CKLF like MARVEL transmembrane domain containing 8,23.192723,5.967461,21.162766,6.337428,2.959523,1.533694,3.644162,2.123349,-6.435104261,132.0445811,0.481213984,-5.581640627,2.38E-08,1.48E-07,7.836668857,5.149388647,7.73871799,6.65961177,7.66066116,6.71558157,5.98819402,5.61126654,6.03337409,5.69148965,296,127,352,107,38,19,54,37,0.585646307,-4.588571935,4.588571935
517,"NM_001002031,NM_001330269,NM_005176",ATP5G2,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C2 (subunit 9)",197.397959,97.060253,75.357086,55.275421,132.290848,117.851633,55.209694,118.988826,-1.47180222,1695.547354,0.142502893,-3.91278945,9.12E-05,0.000307145,10.9796706,10.42180317,11.00126378,10.74667976,10.92274355,10.77269452,10.59540763,10.47610456,10.59412383,10.48483438,1948,2040,2297,1655,1264,1061,1663,1729,0.121590945,-4.588067244,4.588067244
55616,"NM_001143778,NM_017707",ASAP3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3",9.8686,4.133263,9.606401,4.442005,26.297411,16.119745,24.966528,15.804112,2.605072019,737.1745456,0.33322812,4.145278183,3.39E-05,0.000123478,8.676175482,10.05702666,9.20567059,8.64984198,9.18410215,8.69984899,10.0096422,9.53368928,9.96019204,9.51850404,455,308,572,260,1173,677,1466,1072,0.301067806,4.586512243,4.586512243
637,"NM_001196,NM_001244567,NM_001244569,NM_001244570,NM_001244572,NM_197966,NM_197967",BID,BH3 interacting domain death agonist,10.639627,10.491494,10.10982,11.880979,18.021972,16.521161,16.733907,16.95172,1.42903317,397.103411,0.145733877,3.534108972,0.000409152,0.001184969,8.352713719,8.868220585,8.37768977,8.50343521,8.35543378,8.59553404,8.84489641,8.68888825,8.77581371,8.73308677,243,399,305,351,442,359,538,609,0.112471524,4.583443432,4.583443432
4651,NM_012334,MYO10,myosin X,3.415027,4.680464,3.840199,4.557016,7.162103,10.13651,7.265406,10.246971,1.777905211,958.0113342,0.219898085,3.775287122,0.000159823,0.00051226,9.42961278,10.26024234,9.39271977,9.75731514,9.48201277,9.7313506,9.93798694,10.21662016,9.94905188,10.2290901,436,966,632,737,885,1178,1181,1924,0.181247705,4.582841798,4.582841798
9681,"NM_001007188,NM_001136029,NM_001242896,NM_001242897,NM_014662,NR_110988,NR_146296",DEPDC5,DEP domain containing 5,2.658858,1.3189,2.124341,1.519645,1.352562,1.072182,1.02142,1.133801,-1.898413264,114.849964,0.23460354,-3.941944298,8.08E-05,0.000274496,7.233555328,6.307549484,7.27587457,6.80854794,7.06636961,6.9190997,6.66452556,6.46668886,6.45018249,6.5045672,165,133,167,120,82,61,81,104,0.202063717,-4.582741818,4.582741818
57649,"NM_001033561,NM_001290131,NM_020889",PHF12,PHD finger protein 12,17.20638,12.152747,16.389045,11.246585,12.267118,10.935433,11.851373,10.668051,-1.455631512,762.5804839,0.146574085,-3.695368031,0.000219569,0.000681087,9.820206848,9.278782783,9.82397061,9.63023071,9.78320659,9.57843598,9.45762963,9.35618507,9.44819436,9.30476608,853,957,1050,709,578,496,753,749,0.118145188,-4.582700948,4.582700948
83478,"NM_001025616,NM_001042669,NM_001287805,NM_001346093,NM_031305",ARHGAP24,Rho GTPase activating protein 24,14.422429,3.246773,12.762844,3.382501,0.989672,0.60921,1.171324,0.741841,-9.931822507,280.3959566,0.513659145,-6.44796946,1.13E-10,9.51E-10,8.993031497,5.679733752,8.89336495,7.57712124,8.7884657,7.6047415,6.61613754,6.31274712,6.7081346,6.4046313,699,246,813,200,51,29,78,57,0.723036019,-4.582479515,4.582479515
51588,NM_015897,PIAS4,protein inhibitor of activated STAT 4,3.375436,4.284187,3.777983,4.255786,7.08119,8.390396,6.251763,7.821417,1.590367447,238.4143509,0.1834349,3.649033703,0.000263229,0.00080044,7.522031792,8.194873811,7.49549869,7.7896556,7.58069469,7.78058582,8.03310377,8.15059004,7.92716834,8.0930438,121,248,175,193,246,274,286,413,0.146845924,4.581959111,4.581959111
55769,"NM_001105549,NM_001105550,NM_001105551,NM_001105552,NM_001277945,NM_001277946,NM_001277947,NM_001277948,NM_001277949,NM_001277951,NM_001277952,NM_001348015,NM_001348016,NM_001348017,NM_001348018,NM_001348019,NM_018300",ZNF83,zinc finger protein 83,18.154761,9.580071,18.140293,9.034082,7.546518,4.979298,8.172299,5.517802,-2.410544174,419.3618899,0.278505847,-4.557745851,5.17E-06,2.21E-05,9.211560506,7.94168441,9.16660127,8.70451328,9.17147704,8.67441688,8.34382252,8.01568975,8.36801268,8.10474167,617,517,800,393,248,156,337,285,0.277161852,-4.581713128,4.581713128
474343,"NM_001006681,NM_001006682,NM_001006683,NM_001282461,NM_001282462",SPIN2B,spindlin family member 2B,3.611703,2.155228,3.748347,2.174826,5.730782,5.76071,4.757649,6.980224,1.781749855,67.90240283,0.248160978,3.357880091,0.000785427,0.002143571,5.610191954,6.442247057,5.89496247,5.71764509,6.00956879,5.60130185,6.28370131,6.21907871,6.12470426,6.36136953,45,49,68,32,78,70,84,134,0.181716288,4.578869138,4.578869138
29890,NM_013286,RBM15B,RNA binding motif protein 15B,22.062897,14.642458,20.809441,13.678765,13.142176,13.615989,11.866601,13.495568,-1.579973955,1378.836998,0.148577391,-4.441461611,8.93E-06,3.64E-05,10.72181129,10.06183102,10.73039703,10.49282427,10.67844778,10.43008486,10.22111296,10.22281352,10.13714416,10.21770014,1633,1754,1989,1284,943,919,1121,1472,0.144165241,-4.57794309,4.57794309
81669,"NM_001039577,NM_001320153,NM_001320155,NM_001350497,NM_001350498,NM_001350499,NM_001350500,NM_030937,NR_135154,NR_146722,NR_146723",CCNL2,cyclin L2,28.91855,14.76463,30.680176,16.766653,9.19881,12.149984,13.121825,11.913068,-2.732474667,841.352285,0.267576095,-5.41979701,5.97E-08,3.51E-07,10.26691666,8.815682541,10.19442765,9.52033908,10.18503454,9.90521942,8.97533562,9.15864738,9.18703608,9.20040641,1277,844,1631,1031,313,389,547,662,0.317066563,-4.577064532,4.577064532
8216,NM_006767,LZTR1,leucine zipper like transcription regulator 1,8.917995,9.091745,8.828522,10.235532,7.383191,8.466326,6.744364,7.502665,-1.452032854,491.7513878,0.146260601,-3.678872456,0.000234267,0.00072089,9.185194225,8.648803789,8.97818616,9.11494875,8.96919524,9.21363246,8.76302256,8.84691549,8.68897144,8.74975452,430,708,549,625,345,372,414,532,0.117243307,-4.575019655,4.575019655
