ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000187446	135.42052426726633	Q99653	calcineurin like EF-hand protein 1	CHP1	11261	11.1123728	57.602711	2074	38.780933	2259	56.543663	2628	38.788975	1771	1881.848678	0.030092911	-1.428554185	0.212152354	0.015291242	-2.425406789	10.59786607	46.134144	1609	31.84388	1045	45.901867	2108	31.021675	1645	11.11561047	10.89225019	11.09934489	10.88879569	10.85812571	10.52421201	10.85322786	10.50540815	NM_007236	4.101527974	0.125442697	-4.101527974
ENSG00000187535	NaN		intraflagellar transport 140	IFT140	9742	8.480677971	6.350882	374	3.068601	292	6.461706	491	3.238362	242	249.6108881	0.03436132	-2.516317609	0.561737157	0.017788345	-2.369994604	7.149742712	3.442449	196	0.815096	44	3.632742	273	0.718323	63	8.38215915	7.85677251	8.39915539	7.90079685	7.77247756	6.73829739	7.8196343	6.66261371	NM_014714	4.494017971	0.296157084	-4.494017971
ENSG00000187554	NaN		toll like receptor 5	TLR5	7100	3.901550287	0.319432	16	0.184636	15	0.207458	13	0.22652	14	11.18718832	0.073412771	-1.992483556	0.490141879	0.042443758	-2.029142701	2.893323046	0.14422	7	0.088194	4	0.225234	14	0.083928	6	3.72575193	3.50768947	3.47757696	3.59484575	3.30053415	3.12766177	3.48468774	3.08951694	NM_003268	9.062268924	0.111255498	-9.062268924
ENSG00000187559	NaN		forkhead box D4-like 3	FOXD4L3	286380	1.662641801	0.055731	2	0.115887	5	0.108636	4	0.06148	2	2.781368714	0.674186942	-1.34677034	0.802838237	0.592662435	-0.534981811	1.261097563	0.051133	2	0.082804	2	0.07315	3	0.08	3	1.4451625	1.57114683	1.53471097	1.42855676	1.43848395	1.44316505	1.4602194	1.42886239	NM_199135	5.821369756	0.068977621	-5.821369756
ENSG00000187601	NaN		MAGE family member H1	MAGEH1	28986	3.880196456	0.399281	7	0.68578	19	0.912829	20	0.654018	14	29.72888094	2.38E-6	2.985889967	0.313120848	4.65E-7	5.04010196	5.483259691	2.028719	33	2.846539	43	2.556493	54	2.279382	56	4.1749313	4.45507049	4.53082007	4.42610327	4.99086675	5.20952444	5.1556454	5.05384976	NM_014061	10.38811801	0.154317003	10.38811801
ENSG00000187605	NaN		tet methylcytosine dioxygenase 3	TET3	200424	8.217275696	2.018071	257	1.715091	353	2.128208	349	1.405982	227	307.4845567	0.63684715	1.065176042	0.153036491	0.551689852	0.595229832	8.309975741	2.45069	302	2.070354	240	2.423191	393	2.052043	384	8.27059745	8.25239775	8.31340408	8.08847476	8.37305876	8.20426229	8.36265874	8.19823504	NM_001287491	0.940749516	0.098538499	0.940749516
ENSG00000187607	NaN		zinc finger protein 286A	ZNF286A	57335	8.22397031	4.803084	279	3.200635	324	4.612489	345	2.951393	234	248.1296888	0.081142921	-1.512221838	0.301175315	0.047575825	-1.981137773	7.623997615	1.518154	92	2.774799	156	4.411571	334	3.107766	271	8.19179891	8.02814066	8.15492511	7.95528306	7.28978971	7.69771355	8.07451312	7.75659335	NM_001130842,NM_001288642,NM_001288643,NM_001288644,NM_001288645,NM_001288646,NM_001288647,NM_001288648,NM_001288649,NM_020652	5.451989969	0.110046552	-5.451989969
ENSG00000187608	1235.0650635643901	P05161	ISG15 ubiquitin-like modifier	ISG15	9636	4.98822506	3.208505	24	4.142747	50	2.016242	20	3.41688	33	214.5860445	5.14E-54	12.47046451	0.230850718	5.03E-56	15.76968581	8.634564964	49.683559	358	50.095146	339	46.221004	438	47.055603	515	6.04316253	6.24819015	5.83312997	6.15346314	8.08091692	8.05482187	8.01063247	8.0002961	NM_005101	20.43219797	0.178460482	20.43219797
ENSG00000187609	NaN		exonuclease 3'-5' domain containing 3	EXD3	54932	7.07658946	6.45845	126	3.75652	121	6.961013	189	4.040147	97	147.5143757	0.589705546	1.184919137	0.364319679	0.501643487	0.671906083	7.322378059	10.166541	194	5.228323	92	9.692148	242	4.293191	123	7.20322226	6.90439678	7.32851952	6.91906444	7.53559284	6.94600259	7.48868555	6.80490281	NM_001286823,NM_017820,NR_104598,NR_104599	1.165706014	0.210849559	1.165706014
ENSG00000187624	NaN		chromosome 17 open reading frame 97	C17orf97	400566	5.777589734	2.070508	43	1.953535	65	2.132803	57	2.019408	53	40.01482427	8.72E-6	-2.195835515	0.238173447	1.89E-6	-4.764468939	4.653815813	1.257629	25	1.086135	21	0.925993	25	1.071048	33	5.47278185	5.53190327	5.49520579	5.55704002	5.07145271	4.98287701	4.90259023	4.96112602	NM_001013672	29.94544319	0.037527376	-29.94544319
ENSG00000187626	NaN		zinc finger with KRAB and SCAN domains 4	ZKSCAN4	387032	6.969699549	2.236568	132	1.124091	109	2.276567	171	1.051331	80	94.28161701	0.010508305	-1.984427754	0.349423895	0.004660907	-2.829580504	5.982389946	1.10332	64	0.781748	44	1.284544	99	0.579955	52	6.94668762	6.50527817	6.9517715	6.45024873	6.32639285	6.08081651	6.4483148	5.87484922	NM_001304506,NM_019110	3.614738046	0.273134482	-3.614738046
ENSG00000187650	NaN		vimentin-type intermediate filament associated coiled-coil protein	VMAC	400673	6.115148525	4.467402	84	2.142528	65	3.638057	88	1.420787	34	41.69194667	3.28E-5	-4.92874631	0.515322928	7.98E-6	-4.465589633	3.814176581	0.857646	16	0.346681	6	1.133643	27	0.317375	9	5.93291239	5.43217691	5.75415022	5.1193279	4.67894643	4.26717412	4.81948927	4.20527601	NM_001017921	6.404052465	0.359299359	-6.404052465
ENSG00000187672	4.517482595158	O15083				NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN		NaN		NaN		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		NaN	NaN	NaN
ENSG00000187676	NaN		beta 3-glucosyltransferase	B3GLCT	145173	7.812448588	2.880438	136	4.151577	316	3.148849	191	4.344552	259	180.4633014	0.017550001	-1.651065921	0.273940854	0.008273306	-2.640707698	7.088887192	1.783844	82	3.226659	139	2.431098	146	2.997788	208	7.39198833	7.81882225	7.46083164	7.85398601	6.97953309	7.40008288	7.19933972	7.34028879	NM_194318	3.029928661	0.238804763	-3.029928661
ENSG00000187713	NaN		transmembrane protein 203	TMEM203	94107	8.307772637	14.656512	255	12.012797	338	15.422729	346	14.253399	314	337.9220899	0.233446314	1.135026504	0.13104137	0.163192473	1.394414497	8.487713873	15.92588	268	19.25889	305	20.607702	456	18.856512	482	8.32252355	8.27560338	8.363785	8.41216449	8.33079125	8.46178059	8.54564559	8.44544588	NM_053045	3.089565085	0.058241607	3.089565085
ENSG00000187720	NaN		thrombospondin type 1 domain containing 4	THSD4	79875	10.12819107	6.193368	632	11.06936	1827	5.450659	718	10.352565	1339	944.3951654	0.33854888	-1.454367902	0.473968078	0.254225958	-1.140144852	9.588035682	10.18254	1006	3.52439	328	9.87793	1285	3.440218	517	9.64568309	10.28432142	9.54066843	10.21801379	10.01306152	9.12615278	9.98549033	9.10910022	NM_001286429,NM_024817	1.409369071	0.383260424	-1.409369071
ENSG00000187736	NaN		non-homologous end joining factor 1	NHEJ1	79840	7.524195244	7.278798	171	5.517045	210	7.670063	233	3.979275	119	217.7452389	0.069518768	1.36476737	0.218284208	0.039843172	2.055371124	7.973896452	7.897267	180	11.937217	256	8.85084	265	10.014139	346	7.71124211	7.60308636	7.75592349	7.35197046	7.72078335	8.04292688	7.81271157	7.89165289	NM_024782	2.486959066	0.180823727	2.486959066
ENSG00000187764	NaN		semaphorin 4D	SEMA4D	10507	7.511408809	3.716414	192	1.598296	134	4.163479	277	1.701657	112	480.6879234	1.01E-10	4.272153324	0.308109067	1.05E-11	6.799421537	9.605330125	14.483436	724	12.195578	574	15.828332	1040	11.876701	904	8.18617928	7.70087694	8.27104489	7.74096739	9.29008311	9.09952273	9.37257621	9.07913107	NM_001142287,NM_006378	7.083419089	0.295608842	7.083419089
ENSG00000187790	NaN		Fanconi anemia complementation group M	FANCM	57697	6.658494464	0.650945	52	1.347588	174	0.822064	85	1.009388	102	164.9614191	0.011938418	2.263356117	0.423328333	0.00537253	2.783805158	7.83859272	1.515042	117	3.452173	250	1.967489	149	4.018997	471	6.57293114	7.20933318	6.7288718	6.9767686	7.13092878	7.80715992	7.10355579	7.95379799	NM_001308133,NM_001308134,NM_020937	4.219141638	0.279701029	4.219141638
ENSG00000187800	NaN		platelet endothelial aggregation receptor 1	PEAR1	375033	6.077643514	1.137071	62	0.774211	68	0.906522	64	1.004575	70	102.1109826	2.76E-7	2.040172747	0.188213256	4.61E-8	5.465562514	7.094692308	2.054427	108	2.380791	118	2.032879	141	2.620764	210	6.40530348	6.22758275	6.24463136	6.42062486	6.80763132	6.90478073	6.80086361	6.99160386	NM_001080471	9.918904988	0.102536398	9.918904988
ENSG00000187801	NaN		ZFP69 zinc finger protein B	ZFP69B	65243	5.86236554	1.143049	26	2.372634	87	0.589506	18	3.464132	100	46.15166204	0.247148786	-1.708214428	0.568619755	0.174294405	-1.358533673	5.09283265	1.823586	41	1.031918	22	1.490193	44	0.934464	32	5.17204781	5.81615406	4.80790362	6.13658362	5.45931378	5.06047621	5.31227066	4.99117083	NM_023070	1.276301227	0.602939865	-1.276301227
ENSG00000187815	NaN		ZFP69 zinc finger protein	ZFP69	339559	5.245539011	0.944533	26	1.384673	62	0.746374	27	1.092387	38	42.48779421	0.447525184	1.234396478	0.329552886	0.356594915	0.921872826	5.555768572	1.048823	28	2.009221	51	1.591086	56	1.496538	61	5.18946656	5.55748446	5.05332706	5.37502678	5.21106187	5.65601421	5.49919469	5.43535801	NM_001320178,NM_001320179,NM_198494	1.411885809	0.219727091	1.411885809
ENSG00000187838	NaN		phospholipid scramblase 3	PLSCR3	57048	9.9892531	31.359869	689	39.204075	1394	31.131102	883	39.464859	1100	685.3164692	4.91E-14	-2.872226501	0.193447464	3.59E-15	-7.868645546	8.468553023	16.127358	354	13.361338	282	13.088605	386	13.119905	442	9.52272832	9.85626302	9.51678126	9.85836227	8.93098788	8.77861494	8.78553372	8.75688864	NM_001201576,NM_020360	7.802218002	0.194906125	-7.802218002
ENSG00000187866	NaN		family with sequence similarity 122A	FAM122A	116224	8.558846217	6.984099	302	6.20589	434	7.617966	425	6.179482	339	320.5473827	1.94E-5	-1.430091382	0.112518741	4.5E-6	-4.586856654	8.044304265	5.086488	213	6.142266	242	5.062368	279	5.778536	368	8.42620365	8.44648198	8.50118574	8.43973438	8.10562702	8.23093024	8.10051914	8.18335169	NM_138333	15.61435693	0.032953131	-15.61435693
ENSG00000187951	NaN		OTU deubiquitinase 7A pseudogene,Rho GTPase activating protein 11B	ARHGAP11B,LOC100288637	100288637,89839	6.242697429	5.318298	64	4.244127	84	5.232177	98	3.85054	56	114.659183	0.155323218	2.343726848	0.408210676	0.101202096	3.010221217	7.328342624	5.774139	65	19.943756	207	7.596419	110	18.069128	302	6.42188046	6.35222386	6.49952233	6.28942972	6.42775598	7.4304432	6.62843531	7.34204829	NM_001039841,NR_038253,NR_038254,NR_038255	20.62261956	0.124599024	20.62261956
ENSG00000187953	NaN		PMS2 C-terminal like pseudogene	PMS2CL	441194	6.608611318	4.590963	89	2.921041	92	4.998926	126	3.170833	78	115.073479	0.039008547	1.358558609	0.190840412	0.020532416	2.316473755	7.050505474	6.742088	127	5.984445	106	5.977335	148	5.919206	169	6.78421479	6.55250438	6.85744575	6.60798747	7.03975796	6.9138392	6.93878046	6.90573273	NR_002217	3.071342069	0.143876568	3.071342069
ENSG00000187957	NaN		delta/notch like EGF repeat containing	DNER	92737	8.760443435	10.637882	389	7.10391	420	12.477779	588	6.933931	321	358.024498	0.005606989	-1.534837435	0.202818705	0.002307692	-3.047479565	8.141504944	7.231233	256	6.069829	202	7.836191	365	6.733552	362	8.70151609	8.47555116	8.84266948	8.4508011	8.3139869	8.14818242	8.37834241	8.23086739	NM_139072	3.297424755	0.187703598	-3.297424755
ENSG00000187961	NaN		kelch like family member 17	KLHL17	339451	6.841869942	3.265049	94	2.92566	136	3.31051	123	2.823991	103	110.8439879	0.782349495	-1.07343645	0.277223307	0.712285335	-0.368788557	6.741145781	2.516658	70	4.777225	125	2.11401	78	4.095189	173	6.79977191	6.82411552	6.81105868	6.79312334	6.54389569	7.02350295	6.42158665	6.89824431	NM_198317	7.410599012	0.013591905	-7.410599012
ENSG00000187987	NaN		zinc finger and SCAN domain containing 23	ZSCAN23	222696	4.302026516	0.712174	26	0.288084	17	0.44663	21	0.261905	12	11.61168033	4.64E-5	-5.749313274	0.575617823	1.17E-5	-4.383793455	1.806266678	0.113707	4	0.091578	3	0.087242	4	0.056646	3	3.98694257	3.49996391	3.67547829	3.43661578	3.01975949	2.95445139	2.93415843	2.82795209	NM_001012455	10.12656164	0.246456786	-10.12656164
ENSG00000188004	NaN		small nucleolar RNA host gene 28	SNHG28	284677	4.529233567	1.123016	30	0.640562	27	0.401103	14	0.530119	18	21.10130263	0.589782059	-1.195829806	0.384101506	0.501756311	-0.671728882	4.256407479	0.609243	16	0.688172	17	0.560755	19	0.709289	28	4.72976143	4.43721064	4.12102065	4.33745784	4.30508079	4.35539361	4.24604689	4.36824579	NR_147122,NR_147123,NR_147124,NR_147125	1.079265592	0.252788646	-1.079265592
ENSG00000188026	1.68628290312814	Q5EBL4	Rab interacting lysosomal protein like 1	RILPL1	353116	8.316232566	8.597393	244	6.72043	404	8.785019	325	6.378364	299	285.8443643	0.012121933	-1.261168456	0.120482504	0.005461002	-2.778502951	7.982705845	7.036962	222	7.718509	199	7.390403	309	7.275519	328	8.18141638	8.32094431	8.2080329	8.26845405	8.07093503	8.00554532	8.11565205	8.02306625	NM_001319243,NM_001319244,NM_001319302,NM_178314	5.334608807	0.062521308	-5.334608807
ENSG00000188033	NaN		zinc finger protein 490	ZNF490	57474	7.010412616	1.821851	124	1.069695	118	1.790086	158	1.219755	106	93.91426314	5.70223E-4	-2.183228305	0.300767534	1.80182E-4	-3.745294542	5.880228733	0.869148	58	0.515061	32	1.102779	96	0.601332	61	6.88966306	6.56539037	6.88028339	6.67268664	6.25025493	5.87350294	6.42088739	5.97091591	NM_020714	7.076491246	0.159709642	-7.076491246
ENSG00000188070	NaN		chromosome 11 open reading frame 95	C11orf95	65998	8.533809964	6.138525	383	3.399805	343	5.590806	450	3.494874	276	285.6705303	9.31E-5	-1.846577921	0.2098575	2.48E-5	-4.216452319	7.649024116	2.857582	173	3.312426	188	2.417572	192	3.052121	280	8.53815591	8.15737288	8.45933794	8.17573696	7.85081276	7.93552553	7.72644394	7.87425009	NM_001144936	4.546313633	0.194616104	-4.546313633
ENSG00000188092	NaN		G protein-coupled receptor 89B	GPR89B	51463	8.605626625	10.895156	270	13.034105	515	12.176324	390	12.270199	386	347.0423815	0.043981364	-1.278300881	0.15644365	0.023558775	-2.264249477	8.250511821	10.502592	249	11.076118	243	10.385517	325	13.198573	474	8.38192494	8.64112495	8.47603427	8.59902995	8.28396243	8.28674319	8.27614517	8.44335871	NM_001350180,NM_001350181,NM_001350182,NM_001350183,NM_001350184,NM_016334	3.007264616	0.118085652	-3.007264616
ENSG00000188112	NaN		chromosome 6 open reading frame 132	C6orf132	647024	8.057705564	1.571046	119	3.847872	469	1.631553	159	3.53041	337	514.2337827	0.00131567	2.858153226	0.432432748	4.58967E-4	3.503627484	9.573685849	11.879942	866	6.545828	449	11.880093	1139	6.081091	674	7.93571579	8.70077878	7.95600735	8.62570835	9.51785991	8.94288117	9.51657743	8.88152078	NM_001164446	3.649485406	0.415395629	3.649485406
ENSG00000188153	NaN		collagen type IV alpha 5 chain	COL4A5	1287	10.70791279	25.407335	1845	10.836662	1274	25.726339	2411	10.931991	1007	1003.221801	1.14E-8	-5.01029491	0.384900446	1.54E-9	-6.040251571	8.382847999	5.269545	371	2.453951	164	5.659117	525	3.081118	330	10.55564155	9.88591069	10.56829786	9.88955746	9.10571503	8.5642421	9.16003135	8.70203313	NM_000495,NM_033380	5.97231297	0.389307259	-5.97231297
ENSG00000188157	5.356385973480414	O00468	agrin	AGRN	375790	12.47508593	57.104522	4665	51.976774	6872	56.985129	6011	48.774658	5097	4574.683449	0.006073897	-1.647541913	0.238516233	0.002527882	-3.019983837	11.75485526	48.847832	3867	28.204676	2115	46.807703	4877	27.979925	3368	12.31965826	12.36271349	12.31837315	12.30960158	12.12061788	11.65048886	12.08306851	11.64121623	NM_001305275,NM_198576	30.2104087	0.023840481	-30.2104087
ENSG00000188167	NaN		transmembrane protein with metallophosphoesterase domain	TMPPE	643853	4.948862722	0.36406	17	0.475411	35	0.52884	31	0.697387	40	35.18573567	0.325983593	1.282985728	0.307699968	0.24266055	1.16836256	5.303264411	0.853235	37	0.589504	24	0.859792	49	0.878089	58	4.79386221	5.01867703	4.99521541	5.27399708	5.2608543	4.98865363	5.26615163	5.26348177	NM_001039770,NM_001136238	1.800222428	0.1968655	1.800222428
ENSG00000188177	NaN		zinc finger CCCH-type containing 6	ZC3H6	376940	8.3732543	2.823519	364	1.279135	267	2.615685	435	1.385299	227	185.5159528	1.17E-6	-8.411752594	0.592692007	2.17E-7	-5.183816183	5.301677432	0.4224	53	0.083121	10	0.495789	82	0.082761	16	8.07807924	7.46274251	8.00423504	7.53217496	6.39911833	5.58531907	6.50926409	5.54638664	NM_198581	9.701142876	0.316620104	-9.701142876
ENSG00000188185	NaN		long intergenic non-protein coding RNA 265	LINC00265	349114	5.762306758	1.321381	69	0.425193	36	1.162174	78	0.410621	27	43.35599977	0.114425875	-1.671726668	0.410091265	0.070646749	-1.80774146	5.019416456	0.618594	32	0.562005	27	0.494864	33	0.549083	42	5.89620707	5.16010275	5.79005734	5.13149189	5.28216084	5.18838298	5.11987075	5.16199764	NR_026999	1.83384222	0.405100446	-1.83384222
ENSG00000188186	16.482202604402772	Q0VGL1	MAPK and MTOR activator 4,late endosomal/lysosomal adaptor	LAMTOR4	389541	7.874117005	27.314984	191	21.77226	250	33.404912	302	22.552719	191	210.9634801	0.056572931	-1.25227213	0.150820917	0.03140702	-2.151877292	7.549342347	23.285365	163	24.306573	151	22.518041	208	25.222993	264	7.79088451	7.73277668	7.96454732	7.70819944	7.62840442	7.58955377	7.60242862	7.65471947	NM_001008395,NM_001318236,NM_001318237,NR_134526,NR_134527,NR_134528,NR_134529,NR_134530	2.809051624	0.115617191	-2.809051624
ENSG00000188191	58.44685781577482	P31321	protein kinase cAMP-dependent type I regulatory subunit beta	PRKAR1B	5575	7.316208012	2.989989	86	5.053851	233	3.967805	146	4.93319	179	227.2942107	7.63675E-4	1.84802173	0.241932212	2.50149E-4	3.66210731	8.205654192	10.601083	293	8.629951	224	8.995023	327	9.10676	383	7.20050216	7.69435591	7.39559714	7.67484563	8.14500852	7.93468773	7.99950541	7.98638482	NM_001164758,NM_001164759,NM_001164760,NM_001164761,NM_001164762,NM_002735	3.75142258	0.237095705	3.75142258
ENSG00000188211	NaN		natural killer cell cytotoxicity receptor 3 ligand 1	NCR3LG1	374383	6.118424683	0.340889	25	1.075645	124	0.319451	30	1.137727	103	42.62750606	2.3107E-4	-4.421925184	0.537963429	6.7E-5	-3.986655038	3.980014703	0.209632	15	0.209557	14	0.172412	16	0.186672	20	4.98150569	5.99151754	4.93215192	6.0361872	4.64928007	4.62837984	4.53044752	4.55022008	NM_001202439	3.500553804	0.610877621	-3.500553804
ENSG00000188229	156322.50343137217	P68371	tubulin beta 4B class IVb	TUBB4B	10383	11.78497026	107.00666	1899	202.894928	5825	97.904091	2243	190.823288	4293	5256.385879	0.041533075	1.979068409	0.430229748	0.022075897	2.289059478	12.76982781	215.626343	3706	521.556824	8431	199.369659	4511	493.751923	12904	11.6217541	12.25173274	11.55725051	12.19500586	12.12113611	12.88613054	12.05458942	12.83758066	NM_006088	2.678866664	0.36763963	2.678866664
ENSG00000188266	NaN		hydroxylysine kinase	HYKK	123688	3.996732029	0.532924	14	0.331704	22	0.646546	17	0.181165	11	17.28392449	0.677182724	1.158655585	0.4005604	0.595844062	0.530386387	4.217544889	1.127935	21	0.221864	10	0.57701	28	0.253774	18	4.08161545	4.14580913	4.04843068	3.90944781	4.29685745	3.9076465	4.30803861	3.95493885	NM_001013619,NM_001083612	2.21247274	0.099803652	2.21247274
ENSG00000188277	NaN		chromosome 15 open reading frame 62	C15orf62	643338	4.849584137	1.228291	35	0.302436	14	1.212567	44	0.501232	18	17.72993344	0.004135021	-4.362939036	0.674852926	0.001636737	-3.149279245	2.728609328	0.398783	11	0.038752	1	0.271897	10	0.119853	5	4.56488836	3.75069709	4.55266761	4.02762217	3.78272269	3.16559005	3.60326986	3.30008374	NM_001130448	5.265233757	0.402826333	-5.265233757
ENSG00000188283	NaN		zinc finger protein 383	ZNF383	163087	6.482772087	3.354842	85	2.015034	83	3.969096	128	1.786093	58	72.39563482	0.051518812	-1.619656404	0.317109273	0.028246737	-2.193842469	5.790667618	2.775441	65	1.515164	35	2.145713	70	1.515418	57	6.42475982	6.13697748	6.55595809	6.04754244	6.17906137	5.75889019	6.02679951	5.76017841	NM_001345947,NM_001345948,NM_001345949,NM_152604	2.89815577	0.238808582	-2.89815577
ENSG00000188295	NaN		zinc finger protein 669	ZNF669	79862	7.000373295	5.453016	105	3.887356	126	6.212689	155	4.63852	120	100.7894003	2.00996E-4	-1.733832858	0.19739529	5.77E-5	-4.022207571	6.200568629	3.05336	60	3.075175	63	2.787749	69	4.201274	119	6.81892667	6.69175483	6.93275378	6.8472503	6.35529772	6.41095007	6.25720631	6.52895103	NM_001142572,NM_024804	8.014704633	0.099792157	-8.014704633
ENSG00000188312	NaN		centromere protein P	CENPP	401541	5.478208437	0.900763	35	0.75547	47	0.946996	47	0.970801	47	113.7589867	5.37E-8	4.111078399	0.353660449	8.08E-9	5.766878623	7.515239098	2.286454	85	6.095202	206	3.083411	150	6.134718	343	5.97419516	5.93962564	5.99454787	6.09883373	6.58055363	7.37572827	6.82251919	7.40966622	NM_001012267,NM_001286969,NM_001286971	29.71755509	0.068546375	29.71755509
ENSG00000188315	NaN		chromosome 3 open reading frame 62	C3orf62	375341	6.97215826	2.706963	109	1.920375	125	2.552027	132	2.489826	127	93.29460439	1.03699E-4	-2.046115475	0.246578449	2.8E-5	-4.188880135	5.931581992	1.439912	56	0.943426	35	1.841881	95	1.208362	72	6.78560696	6.61903529	6.73342176	6.83118829	6.23288643	5.93734765	6.42014897	6.0906279	NM_198562	11.38764365	0.091377663	-11.38764365
ENSG00000188343	NaN		family with sequence similarity 92 member A	FAM92A	137392	8.298142376	12.497002	271	10.211775	362	11.786457	334	10.10928	280	286.2742372	0.209750141	-1.219070827	0.195531872	0.143861282	-1.461561971	8.010002471	7.757071	165	12.547932	250	9.011425	252	13.332757	429	8.26763079	8.2255896	8.22875381	8.21072415	7.8340791	8.18947585	7.94811126	8.24275559	NM_001283034,NM_145269,NR_104267,NR_104268	11.8681412	0.024278436	-11.8681412
ENSG00000188352	NaN		focadhesin	FOCAD	54914	8.867016206	6.102858	415	4.546446	501	6.300606	553	4.406649	380	240.308823	4.41E-93	-34.18480553	0.245533546	1.18E-95	-20.75188254	3.776379907	0.204579	14	0.153856	10	0.169643	15	0.175653	18	8.20417996	8.05533879	8.23826991	8.0171497	5.64488395	5.53724223	5.54684657	5.53867858	NM_017794	46.7785306	0.108824203	-46.7785306
ENSG00000188368	NaN		proline rich 19	PRR19	284338	3.461458474	0.170126	3	0.586271	17	0.436158	10	0.658243	15	15.54794125	0.158991785	1.790544714	0.517123981	0.104132863	1.625139381	4.327717371	0.803585	14	1.683895	27	0.67014	15	0.974331	25	3.3715258	3.8671673	3.65435489	3.92858332	3.92346252	4.35267853	3.81434495	4.00106334	NM_199285	3.441647263	0.251698919	3.441647263
ENSG00000188375	NaN		H3 histone family member 3C	H3F3C	440093	7.963786816	15.112323	179	15.828767	302	17.367153	265	16.705399	250	207.6302638	0.008960906	-1.507273967	0.205084849	0.003897686	-2.886325692	7.371614818	10.244201	117	15.291882	165	9.76291	147	15.485758	269	7.7163495	7.87208674	7.83222256	7.91521145	7.34858277	7.63967581	7.31185695	7.64910944	NM_001013699	6.932321939	0.085421884	-6.932321939
ENSG00000188419	3.2346705987858524	P24386	CHM,Rab escort protein 1	CHM	1121	9.91620602	13.825636	784	13.069003	1191	12.180487	915	12.857791	944	830.2137916	2.94E-5	-1.390589522	0.105927107	7.1E-6	-4.4907922	9.439225939	10.695133	563	11.310051	574	11.654943	805	12.113394	979	9.80364478	9.87204618	9.71739743	9.87800019	9.49316657	9.53119534	9.55925844	9.57750874	NM_000390,NM_001145414,NM_001320959	6.364874757	0.074939429	-6.364874757
ENSG00000188428	NaN		biogenesis of lysosomal organelles complex 1 subunit 5	BLOC1S5	63915	7.729028539	6.25075	185	4.314062	199	7.228423	276	4.908704	178	272.1649057	3.83088E-4	1.567166884	0.168199016	1.1643E-4	3.853523245	8.37576459	9.758597	279	9.814892	269	10.856097	415	9.747384	427	7.91284226	7.70467749	8.03066606	7.80341709	8.22115733	8.21368649	8.32677685	8.201189	NM_001199322,NM_001199323,NM_201280	4.603433577	0.140489928	4.603433577
ENSG00000188483	NaN		immediate early response 5 like	IER5L	389792	8.540865512	8.663885	262	9.972555	488	9.174367	358	9.919549	381	270.7447246	0.010711373	-2.204208333	0.403953919	0.004761381	-2.822749168	7.40129865	6.631529	195	2.921134	81	8.014215	309	2.405964	108	8.14854526	8.40041323	8.19890661	8.39249556	7.86617783	7.23622869	8.01981252	7.10912715	NM_203434	8.748020481	0.130265683	-8.748020481
ENSG00000188487	NaN		inscuteable homolog (Drosophila)	INSC	387755	6.285206591	1.003122	34	2.753006	146	0.731863	31	2.539009	106	61.64155268	0.404218971	-1.719833715	0.778226762	0.314803314	-1.00519427	5.501237898	0.265908	9	1.913824	59	0.256555	11	2.489447	122	5.48989233	6.39251824	5.25746933	6.31750057	4.75678101	5.89498095	4.70820284	6.10558172	NM_001031853,NM_001042536,NM_001278313,NM_001278314,NM_001278315,NM_001278316	1.362768041	0.575276694	-1.362768041
ENSG00000188488	NaN		serpin family A member 5	SERPINA5	5104	6.924943292	5.240839	137	1.570728	67	6.199278	209	1.836527	61	91.86922809	0.228562013	-1.952764005	0.685852783	0.159201503	-1.407762178	5.959479015	3.375816	86	0.566488	14	3.827431	128	0.65995	26	6.89189249	6.02941494	7.04705078	6.13787468	6.45586166	5.31400198	6.55902032	5.35598326	NM_000624	1.86657353	0.517238813	-1.86657353
ENSG00000188493	NaN		chromosome 19 open reading frame 54	C19orf54	284325	7.403723687	5.572742	172	3.077601	153	5.704834	227	2.927964	114	229.3677329	0.044335966	1.708676082	0.341901196	0.023788192	2.260532975	8.176930864	11.732673	349	6.500567	182	10.445175	409	5.153019	234	7.72215373	7.3813358	7.74028843	7.345943	8.28053752	7.75838217	8.18340179	7.57943832	NM_198476	3.632749993	0.212843487	3.632749993
